_id,title,rotten_tomato_rating,audience_rating,director,writers,top_5_billed
5f199adbeec2a42d5d9cd826,Midsommar,83%,63%,['Ari Aster'],['Ari Aster'],"['Florence Pugh ', 'Liv Mjönes ', 'Jack Reynor ', 'Vilhelm Blomgren ', 'Will Poulter ']"
5f199ae7eec2a42d5d9cd827,Sicko,92%,87%,['Michael Moore'],['Michael Moore'],['Michael MooreGeorge W. Bush']
5f199af5eec2a42d5d9cd828,Black or White,39%,65%,['Mike Binder'],['Mike Binder'],"['Kevin Costner ', 'Octavia Spencer ', 'Jillian Estell ', 'Bill Burr ', 'Jennifer Ehle ']"
5f199afaeec2a42d5d9cd829,Down to You,3%,49%,['Kris Isacsson'],['Kris Isacsson'],"['Freddie Prinze Jr. ', 'Julia Stiles ', 'Selma Blair ', 'Shawn Hatosy ', 'Ashton Kutcher ']"
5f199b04eec2a42d5d9cd82a,Harold & Kumar Go to White Castle,74%,80%,['Danny Leiner'],"['Jon Hurwitz', ' Hayden Schlossberg']","['John Cho ', 'Kal Penn ', 'Paula Garcés ', 'David Krumholtz ', 'Eddie Kaye Thomas ']"
5f199b21eec2a42d5d9cd82b,Black Christmas,15%,37%,['Glen Morgan'],"['Roy Moore', ' Glen Morgan']","['Katie Cassidy ', 'Michelle Trachtenberg ', 'Kristen Cloke ', 'Crystal Lowe ', 'Lacey Chabert ']"
5f199b30eec2a42d5d9cd82c,The Edge of Seventeen,94%,83%,['Kelly Fremon Craig'],['Kelly Fremon Craig'],"['Hailee Steinfeld ', 'Woody Harrelson ', 'Kyra Sedgwick ', 'Haley Lu Richardson ', 'Blake Jenner ']"
5f199b5deec2a42d5d9cd82d,Glee: The 3D Concert Movie,60%,65%,['Kevin Tancharoen'],"['In Theaters:Aug 12', ' 2011\xa0wide']","['Justine De Vera ', 'Dianna Agron ', 'Chris Colfer ', 'Darren Criss ', 'Kevin McHale ']"
5f199b89eec2a42d5d9cd82e,Chasing Papi,14%,40%,['Linda Mendoza'],"['Elizabeth Sarnoff', ' Alison Balian', ' Steve Antin', ' Laura Angelica Simon']","['Eduardo Verástegui ', 'Roselyn Sanchez ', 'Sofía Vergara ', 'Jaci Velasquez ', 'Lisa Vidal ']"
5f199b9aeec2a42d5d9cd82f,The Sun is Also a Star,51%,61%,['Ry Russo-Young'],['Tracy Oliver'],"['Yara Shahidi ', 'Charles Melton ', 'John Leguizamo ', 'Faith Logan ', 'Gbenga Akinnagbe ']"
5f199babeec2a42d5d9cd830,Hamlet 2,62%,56%,['Andrew Fleming'],"['Andrew Fleming', ' Pam Brady']","['Steve Coogan ', 'Catherine Keener ', 'Amy Poehler ', 'David Arquette ', 'Elisabeth Shue ']"
5f199bb3eec2a42d5d9cd831,Igby Goes Down,76%,80%,['Burr Steers'],['Burr Steers'],"['Kieran Culkin ', 'Claire Danes ', 'Jeff Goldblum ', 'Ryan Phillippe ', 'Susan Sarandon ']"
5f199bc1eec2a42d5d9cd832,PCU,47%,75%,['Hart Bochner'],"['Zak Penn', ' Adam Leff']","['Jeremy Piven ', 'Chris Young ', 'Jon Favreau ', 'David Spade ', 'Sarah Trigger ']"
5f199be7eec2a42d5d9cd833,Gracie,61%,58%,['Davis Guggenheim'],"['Karen Janszen', ' Lisa Marie Petersen']","['Carly Schroeder ', 'Elisabeth Shue ', 'Dermot Mulroney ', 'Andrew Shue ', 'Josh Caras ']"
5f199bf6eec2a42d5d9cd834,The Sapphires,91%,76%,['Wayne Blair'],"['Keith Thompson', ' Tony Briggs']","[""Chris O'Dowd "", 'Deborah Mailman ', 'Jessica Mauboy ', 'Shari Sebbens ', 'Miranda Tapsell ']"
5f199bfdeec2a42d5d9cd835,Greater,67%,85%,['David Hunt'],"['David Hunt', ' Brian Reindl']","['Christopher Severio', 'Neal McDonough ', 'Leslie Easterbrook ', 'Michael Parks ', 'M.C. Gainey ']"
5f199c03eec2a42d5d9cd836,Destroyer,73%,49%,['Karyn Kusama'],"['Matt Manfredi', ' Phil Hay']","['Nicole Kidman ', 'Sebastian Stan ', 'Toby Kebbell ', 'Tatiana Maslany ', 'Bradley Whitford ']"
5f199c11eec2a42d5d9cd837,Trust the Man,28%,35%,['Bart Freundlich'],['Bart Freundlich'],"['David Duchovny ', 'Julianne Moore ', 'Billy Crudup ', 'Maggie Gyllenhaal ', 'James Le Gros ']"
5f199c1aeec2a42d5d9cd838,Undiscovered,8%,48%,['Meiert Avis'],['John William Galt'],"['Pell James ', 'Steven Strait ', 'Shannyn Sossamon ', 'Ashlee Simpson ', 'Kip Pardue ']"
5f199c26eec2a42d5d9cd839,Velvet Goldmine,57%,80%,['Todd Haynes'],['Todd Haynes'],"['Ewan McGregor ', 'Christian Bale ', 'Toni Collette ', 'Eddie Izzard ', 'Emily Woof ']"
5f199c33eec2a42d5d9cd83a,Princess Kaiulani,18%,45%,['Marc Forby'],['Marc Forby'],"[""Q'Orianka Kilcher "", 'Barry Pepper ', 'Shaun Evans ', 'Jimmy Yuill ', 'Will Patton ']"
5f199c3eeec2a42d5d9cd83b,The Legend of Suriyothai,51%,61%,['Chatrichalerm Yukol'],"['Chatrichalerm Yukol', ' Sunait Chutintaranond']","['M.L. Piyapas Bhirombhhakdi ', 'M.L. Piyapas Bhirombhakdi ', 'Sarunyoo Wongkrachang ', 'Pongpat Wachirabunjong ', 'Chatchai Plengpanich ']"
5f199c4feec2a42d5d9cd83c,Dheepan,87%,82%,['Jacques Audiard'],"['Jacques Audiard', ' Thomas Bidegain', ' Noé Debré']","['Jesuthasan Anthonythasan ', 'Kalieaswari Srinivasan ', 'Claudine Vinasithamby ', 'Vincent Rottiers ', 'Faouzi BensaïdiMarc Zinga ']"
5f199c8deec2a42d5d9cd83d,Opal Dream,69%,64%,['Peter Cattaneo'],"['Peter Cattaneo', ' Ben Rice', ' Phil Traill', ' Ben Rice']","['Jacqueline McKenzie ', 'Sapphire Boyce ', 'Christian Byers ', 'Vince Colosimo ', 'Robert Morgan ']"
5f199c9ceec2a42d5d9cd83e,Skin Trade,25%,30%,['Ekachai Uekrongtham'],"['Gabriel Dowrick', ' Ekachai Uekrongtham', ' Dolph Lundgren', ' Steven Elder']","['Dolph Lundgren ', 'Tony Jaa ', 'Ron Perlman ', 'Michael Jai White ', 'Celina Jade ']"
5f199cb1eec2a42d5d9cd83f,Beneath Hill 60,86%,77%,['Jeremy Sims'],['David Roach'],['Brendan CowellGyton GrantleyJacqueline McKenzieHarrison GilbertsonBella HeathcoteSteve LeMarquandAnthony HayesChris HaywoodKenneth SpiteriBob FranklinGerald LepkowskiSteve Le MarquandShawn Alex ThompsonLeon FordDuncan YoungView All ']
5f199cc8eec2a42d5d9cd840,Barbarella,73%,56%,['Roger Vadim'],"['Clement Biddle Wood', ' Terry Southern', ' Roger Vadim', ' Tudor Gates', ' Vittori Bonicelli', ' Jean-Claude Forest', ' Claude Brule', ' Vittorio Bonicelli', ' Brian Degas']","['Jane Fonda ', 'John Phillip Law ', 'David Hemmings ', 'Anita Pallenberg ', ""Milo O'Shea ""]"
5f199ce0eec2a42d5d9cd841,Polisse,87%,79%,['Maïwenn'],"['Maïwenn', ' Emmanuelle Bercot']","['Karin Viard ', 'Joey Starr ', 'Marina Foïs ', 'Nicolas Duvauchelle ', 'Maïwenn ']"
5f199cf6eec2a42d5d9cd842,Crocodile Dundee,87%,59%,['Peter Faiman'],"['Paul Hogan', ' Ken Shadie', ' John Cornell', ' Peter Faiman']","['Paul Hogan ', 'Linda Kozlowski ', 'John Meillon ', 'Mark Blum ', 'Michael Lombard ']"
5f199d0ceec2a42d5d9cd843,The I Inside,43%,43%,['Roland Suso Richter'],"['Michael Cooney', ' Timothy Scott Bogart']","['Ryan Phillippe ', 'Piper Perabo ', 'Sarah Polley ', 'Stephen Rea ', 'Stephen Lang ']"
5f199d15eec2a42d5d9cd844,Awake,24%,54%,['Joby Harold'],['Joby Harold'],"['Hayden Christensen ', 'Jessica Alba ', 'Terrence Howard ', 'Lena Olin ', 'Christopher McDonald ']"
5f199d2deec2a42d5d9cd845,Manchester by the Sea,96%,78%,['Kenneth Lonergan'],['Kenneth Lonergan'],"['Casey Affleck ', 'Kyle Chandler ', 'Lucas Hedges ', 'Gretchen Mol ', 'Josh HamiltonC.J. Wilson ']"
5f199d39eec2a42d5d9cd846,Crazy Heart,90%,76%,['Scott Cooper'],['Scott Cooper'],"['Jeff Bridges ', 'Maggie Gyllenhaal ', 'Beth Grant ', 'Robert Duvall ', 'Colin Farrell ']"
5f199d47eec2a42d5d9cd847,Star Wars: The Clone Wars,18%,39%,['Dave Filoni'],"['Henry Gilroy', ' Steven Melching', ' Scott Murphy']","['Matt Lanter ', 'Ashley Eckstein ', 'James Arnold Taylor ', 'Catherine Taber ', 'Samuel L. Jackson ']"
5f199d55eec2a42d5d9cd848,The DUFF,73%,66%,['Ari Sandel'],['Josh A. Cagan'],"['Mae Whitman ', 'Robbie Amell ', 'Bella Thorne ', 'Bianca A. Santos ', 'Skyler Samuels ']"
5f199d64eec2a42d5d9cd849,Nightcrawler,95%,85%,['Dan Gilroy'],['Dan Gilroy'],"['Jake Gyllenhaal ', 'Rene Russo ', 'Bill Paxton ', 'Riz Ahmed ', 'Michael Papajohn ']"
5f199d75eec2a42d5d9cd84a,Dragon Ball Super: Broly,82%,92%,['Tatsuya Nagamine'],['Akira Toriyama'],"['Masako Nozawa ', 'Ryô Horikawa ', 'Koichi Yamadera ', 'Tomokazu Sugita ', 'Masakazu Morita ']"
5f199d82eec2a42d5d9cd84b,The Rose,78%,81%,['Mark Rydell'],"['Michael Cimino', ' Bill Kerby', ' Bo Goldman']","['Bette Midler ', 'Alan Bates ', 'Frederic Forrest ', 'Harry Dean Stanton ', 'David Keith ']"
5f199d8aeec2a42d5d9cd84c,Baggage Claim,16%,48%,['David E. Talbert'],['David E. Talbert'],"['Paula Patton ', 'Derek Luke ', 'Taye Diggs ', 'Djimon Hounsou ', 'Jill Scott ']"
5f199d95eec2a42d5d9cd84d,Middle School: The Worst Years of My Life,63%,58%,['Steve Carr'],"['Chris Bowman', ' Kara Holden', ' Hubbel Palmer']","['Griffin Gluck ', 'Lauren Graham ', 'Rob Riggle ', 'Thomas Barbusca ', 'Andrew Daly ']"
5f199daceec2a42d5d9cd84e,Election,92%,79%,['Alexander Payne'],"['Alexander Payne', ' Jim Taylor (III) ']","['Matthew Broderick ', 'Reese Witherspoon ', 'Chris Klein ', 'Jessica Campbell ', 'Colleen Camp ']"
5f199dbaeec2a42d5d9cd84f,All is Lost,94%,63%,['J.C. Chandor'],['J.C. Chandor'],"['Robert Redford ', '']"
5f199dc0eec2a42d5d9cd850,Club Dread,29%,44%,['Jay Chandrasekhar'],"['Erik Stolhanske', ' Broken Lizard', ' Steve Lemme', ' Jay Chandrasekhar', ' Kevin Heffernan', ' Paul Soter']","['Jay Chandrasekhar ', 'Kevin Heffernan ', 'Steve Lemme ', 'Paul Soter ', 'Erik Stolhanske ']"
5f199dd0eec2a42d5d9cd851,Bright Star,83%,68%,['Jane Campion'],['Jane Campion'],"['Ben Whishaw ', 'Abbie Cornish ', 'Paul Schneider ', 'Kerry Fox ', 'Edie Martin ']"
5f199dd8eec2a42d5d9cd852,Glitter,6%,48%,['Vondie Curtis-Hall'],['Kate Lanier'],"['Mariah Carey ', 'Max Beesley ', 'Da Brat ', 'Tia Texada ', 'Valarie Pettiford ']"
5f199dddeec2a42d5d9cd853,The Rover,66%,51%,['David Michôd'],"['David Linde', ' Joel Edgerton', ' David Michôd']","['Robert Pattinson ', 'Guy Pearce ', 'Scoot McNairy ', 'David Field ', 'Anthony Hayes ']"
5f199e14eec2a42d5d9cd854,My Name is Khan,85%,83%,['Karan Johar'],"['Shibani Bathija', ' Karan Johar']","['Shah Rukh Khan ', 'Kajol ', 'Tanay ChedaTanay Chheda ', 'Jimmy Shergill ', 'Katie Keane ']"
5f199e2ceec2a42d5d9cd855,Yeh Jawaani Hai Deewani,57%,63%,['Ayan Mukerji'],"['In Theaters:May 31', ' 2013\xa0limited']",['Deepika PadukoneRanbir KapoorKalki Koechlin']
5f199e44eec2a42d5d9cd856,The Wind That Shakes the Barley,90%,87%,['Ken Loach'],['Paul Laverty'],"['Cillian Murphy ', 'Padraic Delaney ', 'Liam Cunningham ', 'Orla Fitzgerald ', 'Mary Riordan ']"
5f199e73eec2a42d5d9cd857,Footloose,51%,71%,['Herbert Ross'],['Dean Pitchford'],"['Kevin Bacon ', 'Lori Singer ', 'John Lithgow ', 'Dianne Wiest ', 'Christopher Penn ']"
5f199e8ceec2a42d5d9cd858,Pulp Fiction,91%,96%,['Quentin Tarantino'],"['Quentin Tarantino', ' Roger Avary']","['John Travolta ', 'Samuel L. Jackson ', 'Uma Thurman ', 'Bruce Willis ', 'Harvey Keitel ']"
5f199ea4eec2a42d5d9cd859,The Muppet Movie,88%,88%,"['James Frawley', ' James Frawle']","['Jack Burns', ' Jerry Juhl']","['Austin Pendleton ', 'Dom DeLuise ', 'Steve Martin ', 'Mel Brooks ', 'Edgar Bergen ']"
5f199eb0eec2a42d5d9cd85a,Splash,90%,58%,['Ron Howard'],"['Bruce Jay Friedman', ' Babaloo Mandel', ' Lowell Ganz', ' Brian Grazer']","['Tom Hanks ', 'Daryl Hannah ', 'John Candy ', 'Eugene Levy ', 'Dody Goodman ']"
5f199ebfeec2a42d5d9cd85b,Little Miss Sunshine,91%,91%,"['Jonathan Dayton', ' Valerie Faris']","['Michael Arndt', ' Jonathan Dayton']","['Greg Kinnear ', 'Toni Collette ', 'Steve Carell ', 'Paul Dano ', 'Abigail Breslin ']"
5f199ecbeec2a42d5d9cd85c,Easy A,85%,77%,['Will Gluck'],['Bert V. Royal'],"['Emma Stone ', 'Penn Badgley ', 'Amanda Bynes ', 'Dan Byrd ', 'Thomas Haden Church ']"
5f199ef1eec2a42d5d9cd85d,Escape from Alcatraz,96%,85%,['Don Siegel'],['Richard Tuggle'],"['Clint Eastwood ', 'Patrick McGoohan ', 'Roberts Blossom ', 'Jack Thibeau ', 'Fred Ward ']"
5f199efdeec2a42d5d9cd85e,You Got Served,14%,70%,['Chris Stokes'],['Chris Stokes'],"['Omari Grandberry ', 'Marques Houston ', 'Omarion ', 'Jarell Houston ', 'Dreux Frederic ']"
5f199f30eec2a42d5d9cd85f,A Walk in the Woods,47%,48%,['Ken Kwapis'],"['Bill Holderman', ' William Holderman', ' Rick Kerb', ' Ken Kwapis']","['Robert Redford ', 'Nick Nolte ', 'Emma Thompson ', 'Kristen Schaal ', 'Mary Steenburgen ']"
5f199f3beec2a42d5d9cd860,Brown Sugar,66%,90%,['Rick Famuyiwa'],"['Michael Elliot', ' Rick Famuyiwa']","['Taye Diggs ', 'Sanaa Lathan ', 'Yasiin Bey ', 'Nicole Ari Parker ', 'Boris Kodjoe ']"
5f199f4aeec2a42d5d9cd861,Howards End,94%,82%,['James Ivory'],['Ruth Prawer Jhabvala'],"['Anthony Hopkins ', 'Vanessa Redgrave ', 'Helena Bonham Carter ', 'Emma Thompson ', 'James Wilby ']"
5f199f58eec2a42d5d9cd862,That Awkward Moment,22%,46%,['Tom Gormican'],['Tom Gormican'],"['Zac Efron ', 'Michael B. Jordan ', 'Miles Teller ', 'Imogen Poots ', 'Mackenzie Davis ']"
5f199f66eec2a42d5d9cd863,Shutter,59%,78%,"['Banjong Pisanthanakun', ' Parkpoom Wongpoom']","['Banjong Pisanthanakun', ' Parkpoom Wongpoom', ' Sophon Sakdaphisit']","['Ananda Everingham ', 'Natthaweeranuch Thongmee ', 'Achita Sikamana ', 'Natthaweeranuch ThongheeUnnop Chanpaibool ', 'Chachchaya Chalernpol ']"
5f199f98eec2a42d5d9cd864,Creepshow,73%,68%,['George A. Romero'],['Stephen King'],"['Hal Holbrook ', 'Adrienne Barbeau ', 'Fritz Weaver ', 'Stephen King ', 'Leslie Nielsen ']"
5f199fa6eec2a42d5d9cd865,Akeelah and the Bee,85%,81%,['Doug Atchison'],['Doug Atchison'],"['Keke Palmer ', 'Laurence Fishburne ', 'Angela Bassett ', 'Curtis Armstrong ', 'Erica Hubbard ']"
5f199fbbeec2a42d5d9cd866,Drive Me Crazy,28%,53%,['John Schultz'],['Rob Thomas (II)'],"['Melissa Joan Hart ', 'Adrian Grenier ', 'Stephen Collins ', 'Mark Metcalf ', 'William Converse-Roberts ']"
5f199fcaeec2a42d5d9cd867,Enough Said,95%,75%,['Nicole Holofcener'],['Nicole Holofcener'],"['Julia Louis-Dreyfus ', 'James Gandolfini ', 'Catherine Keener ', 'Michaela Watkins ', 'Toni Collette ']"
5f199fd2eec2a42d5d9cd868,Half Baked,29%,81%,['Tamra Davis'],"['Dave Chappelle', ' Neal Brennan']","['Dave Chappelle ', 'Guillermo Díaz ', 'Jim Breuer ', 'Harland Williams ', 'Rachel True ']"
5f199fe0eec2a42d5d9cd869,New in Town,28%,37%,['Jonas Elmer'],"['Kenneth Rance', ' C. Jay Cox', ' Ken Rance']","['Renée Zellweger ', 'Harry Connick Jr. ', 'Rashida JonesSiobhan Fallon Hogan ', 'J.K. Simmons ', 'Frances Conroy ']"
5f199fffeec2a42d5d9cd86a,American Psycho,69%,85%,['Mary Harron'],"['Guinevere Turner', ' Mary Harron']","['Christian Bale ', 'Willem Dafoe ', 'Jared Leto ', 'Josh Lucas ', 'Samantha Mathis ']"
5f19a006eec2a42d5d9cd86b,See No Evil,9%,50%,['Gregory Dark'],['Dan Madigan'],"['Glenn Jacobs ', 'Christina Vidal ', 'Rachel TaylorMichael J. Pagan ', 'Samantha Noble ', 'Steven Vidler ']"
5f19a01beec2a42d5d9cd86c,"Bon Cop, Bad Cop",78%,82%,['Eric Canuel'],"['Leila Basen', ' Alex Epstein', ' Patrick Huard', ' Kevin Tierney']","['Patrick Huard ', 'Colm Feore ', 'Lucie Laurier ', 'Sarah-Jeanne Labrosse ', 'Sarain Boylan ']"
5f19a04eeec2a42d5d9cd86d,Shadow of the Vampire,82%,74%,['E. Elias Merhige'],['Steven Katz'],"['John Malkovich ', 'Willem Dafoe ', 'Udo Kier ', 'Cary Elwes ', 'Eddie Izzard ']"
5f19a059eec2a42d5d9cd86e,Me and Earl and the Dying Girl,81%,86%,['Alfonso Gomez-Rejon'],['Jesse Andrews'],"['Thomas Mann ', 'R.J. Cyler ', 'Olivia Cooke ', 'Nick Offerman ', 'Connie Britton ']"
5f19a067eec2a42d5d9cd86f,Under Fire,90%,69%,['Roger Spottiswoode'],"['Ron Shelton', ' Clayton Frohman', ' Clay Frohman']","['Nick Nolte ', 'Joanna Cassidy ', 'Gene Hackman ', 'Ed Harris ', 'Richard Masur ']"
5f19a078eec2a42d5d9cd870,Woman on Top,35%,42%,['Fina Torres'],['Vera Blasi'],"['Penelope Cruz ', 'Murilo Benício ', 'Harold Perrineau ', 'Mark Feuerstein ', 'John De Lancie ']"
5f19a084eec2a42d5d9cd871,Held Up,17%,42%,['Steve Rash'],['Jeff Eastin'],"['Jamie Foxx ', 'Nia Long ', 'Barry Corbin ', 'John Cullum ', 'Jake Busey ']"
5f19a08aeec2a42d5d9cd872,Morgan,67%,77%,['Karel Reisz'],['David Mercer'],"['Vanessa Redgrave ', 'David Warner ', 'Robert Stephens ', 'Irene Handl ', 'Newton Blick ']"
5f19a098eec2a42d5d9cd873,Anomalisa,92%,71%,"['Charlie Kaufman', ' Duke Johnson']",['Charlie Kaufman'],"['Jennifer Jason Leigh ', 'David Thewlis ', 'Tom Noonan ', '']"
5f19a0b1eec2a42d5d9cd874,Another Year,92%,74%,['Mike Leigh'],['Mike Leigh'],"['Jim Broadbent ', 'Ruth Sheen ', 'Lesley Manville ', 'Oliver Maltman ', 'Peter Wight ']"
5f19a0cceec2a42d5d9cd875,Clay Pigeons,62%,67%,['David Dobkin'],['Matt Healy'],"['Vince Vaughn ', 'Joaquin Phoenix ', 'Janeane Garofalo ', 'Scott Wilson ', 'Georgina Cates ']"
5f19a0e1eec2a42d5d9cd876,Lean on Pete,91%,74%,['Andrew Haigh'],['Andrew Haigh'],"['Steve Buscemi ', 'Chloë Sevigny ', 'Charlie Plummer ', 'Travis Fimmel ', 'Steve Zahn ']"
5f19a0eeeec2a42d5d9cd877,Made in Dagenham,80%,75%,['Nigel Cole'],['William Ivory'],"['Sally Hawkins ', 'Bob Hoskins ', 'Miranda Richardson ', 'Geraldine James ', 'Rupert Graves ']"
5f19a109eec2a42d5d9cd878,El Chicano,38%,55%,['Ben Hernandez Bray'],"['Ben Hernandez Bray', ' Joe Carnahan']",['Raul CastilloAimee GarciaJose Pablo CantilloDavid CastanedaMarco RodriguezSal LopezMarlene ForteKate del CastilloGeorge LopezEmilio RiveraView All ']
5f19a119eec2a42d5d9cd879,The Secret of Kells,91%,85%,"['Tomm Moore', ' Nora Twomey']",['Fabrice Ziolkowski'],"['Evan McGuire ', 'Venise du Bois du RoyMick Lally ', 'Christen Mooney ', 'Brendan Gleeson ', 'Liam Hourican ']"
5f19a129eec2a42d5d9cd87a,Mr. Church,24%,80%,['Bruce Beresford'],['Susan McMartin'],"['Eddie Murphy ', 'Britt Robertson ', 'Natascha McElhone ', 'Xavier Samuel ', 'Lucy Fry ']"
5f19a131eec2a42d5d9cd87b,Prefontaine,56%,78%,['Steve James'],['Eugene Corr'],"['Jared Leto ', 'R. Lee Ermey ', ""Ed O'Neill "", 'Amy Locane ', 'Brian McGovern ']"
5f19a13feec2a42d5d9cd87c,Down in the Valley,52%,53%,['David Jacobson'],['David Jacobson'],"['Edward Norton ', 'Evan Rachel Wood ', 'David Morse ', 'Bruce Dern ', 'Rory Culkin ']"
5f19a14feec2a42d5d9cd87d,Seberg,34%,54%,['Benedict Andrews'],"['Anna Waterhouse', ' Joe Shrapnel']","['Kristen Stewart ', ""Jack O'Connell "", 'Anthony Mackie ', 'Colm MeaneyMargaret QualleyVince VaughnZazie BeetzStephen RootYvan AttalView All ']"
5f19a16feec2a42d5d9cd87e,Fido,73%,72%,['Andrew Currie'],"['Andrew Currie', ' Robert Chomiak', ' Dennis Heaton']","['Carrie-Anne Moss ', 'Billy Connolly ', 'Dylan Baker ', ""K'Sun Ray "", 'Henry Czerny ']"
5f19a177eec2a42d5d9cd87f,London Fields,0%,50%,['Mathew Cullen'],"['Mathew Cullen', ' Roberta Hanley']","['Amber Heard ', 'Theo James ', 'Jim Sturgess ', 'Billy Bob Thornton ', 'Cara Delevingne ']"
5f19a187eec2a42d5d9cd880,The Land Girls,61%,52%,['David Leland'],"['David Leland', ' Keith Dewhurst']","['Catherine McCormack ', 'Rachel Weisz ', 'Anna Friel ', 'Steven Mackintosh ', 'Tom Georgeson ']"
5f19a191eec2a42d5d9cd881,The Wendell Baker Story,40%,40%,"['Luke Wilson', ' Andrew Wilson']","['Luke Wilson', ' Owen Wilson']","['Luke Wilson ', 'Eva Mendes ', 'Owen Wilson ', 'Eddie Griffin ', 'Will Ferrell ']"
5f19a198eec2a42d5d9cd882,Wild Target,33%,56%,['Jonathan Lynn'],['Lucinda Coxon'],"['Bill Nighy ', 'Emily Blunt ', 'Rupert Grint ', 'Rupert Everett ', 'Martin Freeman ']"
5f19a1b1eec2a42d5d9cd883,Wuthering Heights,25%,66%,['Peter Kosminsky'],['Anne Devlin'],"['Juliette Binoche ', 'Ralph Fiennes ', 'Janet McTeer ', 'Sophie Ward ', 'Simon Shepherd ']"
5f19a1bfeec2a42d5d9cd884,A Street Cat Named Bob,77%,77%,['Roger Spottiswoode'],"['John Tim Burrus', ' Maria Nation']","['Luke Treadaway ', 'Ruta Gedmintas ', 'Joanne Froggatt ', 'Anthony Head ', 'Beth Goddard ']"
5f19a1cdeec2a42d5d9cd885,10th & Wolf,19%,52%,['Bobby Moresco'],"['Allan Steele', ' Bobby Moresco']","['James Marsden ', 'Giovanni Ribisi ', 'Brad Renfro ', 'Piper Perabo ', 'Dennis Hopper ']"
5f19a1d2eec2a42d5d9cd886,Aloft,17%,25%,['Claudia Llosa'],['Claudia Llosa'],"['Jennifer Connelly ', 'Cillian Murphy ', 'Mélanie Laurent ', 'William Shimell ', 'Zen McGrath ']"
5f19a1dceec2a42d5d9cd887,Fireflies in the Garden,22%,45%,['Dennis Lee (III) '],['Dennis Lee (III) '],"['Emily Watson ', 'Julia Roberts ', 'Ryan Reynolds ', 'Willem Dafoe ', 'Carrie-Anne Moss ']"
5f19a1e4eec2a42d5d9cd888,Dear Wendy,36%,66%,['Thomas Vinterberg'],['Lars von Trier'],"['Jamie Bell ', 'Bill Pullman ', 'Danso Gordon ', 'Michael Angarano ', 'Mark Webber ']"
5f19a1f0eec2a42d5d9cd889,Akira,90%,90%,['Katsuhiro Ôtomo'],"['Katsuhiro Ôtomo', ' Izo Hashimoto']","['Cameron Clarke ', 'Mitsuo Iwara ', 'Nozomu Sasaki ', 'Jan Rabson ', 'Lara Cody ']"
5f19a1ffeec2a42d5d9cd88a,Welcome to Dongmakgol,86%,92%,"['Park Gwang-hyeon', ' Park Kwang-Hun']","['Park Gwang-hyeon', ' Kim Jung', ' Jang Jin']","['Shin Ha-kyunLim Ha-ryong ', 'Kang Hye-jeongSteve Taschler ', 'Ryu Deok-hyeonGang Hye-jeongSeo Jae-gyeongJae-yeong JeongShin Ha-Gyun ', 'View All ']"
5f19a230eec2a42d5d9cd88b,Backstabbing For Beginners,38%,47%,['Per Fly'],"['Per Fly', ' Daniel Pyne']","['Theo James ', 'Jacqueline Bisset ', 'Belçim Bilgin ', 'Rossif Sutherland ', 'Rachel Wilson ']"
5f19a24deec2a42d5d9cd88c,Maurice Richard,56%,88%,['Charles Binamé'],['Ken Scott (V)'],"['Roy Dupuis ', 'Stephen McHattie ', 'Sean Avery ', 'Michel Barrette ', 'Rick Bramucci ']"
5f19a25deec2a42d5d9cd88d,Teen Beach Movie,86%,72%,"['Jeffrey Hornady', ' Jeffrey Hornaday', ' Jeffery Hornaday']","['Vince Marcello', ' Mark Landry', ' Robert Horn']","['Ross Lynch ', 'Maia Mitchell ', 'Grace Phipps ', 'Garrett Clayton ', 'John DeLuca ']"
5f19a28deec2a42d5d9cd88e,Burn Your Maps,64%,82%,['Jordan Roberts'],['Jordan Roberts'],"['Jacob Tremblay ', 'Vera Farmiga ', 'Suraj Sharma ', 'Virginia Madsen ', 'Ramon Rodríguez ']"
5f19a294eec2a42d5d9cd88f,Imagine Me & You,34%,74%,['Ol Parker'],['Ol Parker'],"['Piper Perabo ', 'Lena Headey ', 'Matthew Goode ', 'Anthony Head ', 'Celia Imrie ']"
5f19a2a3eec2a42d5d9cd890,Swimming Pool,83%,67%,['François Ozon'],"['Emmanuèle Bernheim', ' François Ozon']","['Charlotte Rampling ', 'Ludivine Sagnier ', 'Charles Dance ', 'Marc Fayolle ', 'Jean-Marie Lamour ']"
5f19a2cdeec2a42d5d9cd891,Loin des hommes,84%,72%,['David Oelhoffen'],['David Oelhoffen'],"['Viggo Mortensen ', 'Reda Kateb ', 'Djemel Barek ', 'Vincent Martin ', 'Nicolas Giraud ']"
5f19a2d4eec2a42d5d9cd892,Driving Miss Daisy,81%,81%,['Bruce Beresford'],['Alfred Uhry'],"['Jessica Tandy ', 'Morgan Freeman ', 'Dan Aykroyd ', 'Patti LuPone ', 'Esther Rolle ']"
5f19a2e3eec2a42d5d9cd893,Soul Food,81%,86%,['George Tillman Jr.'],['George Tillman Jr.'],"['Vanessa L. Williams ', 'Vivica A. Fox ', 'Nia Long ', 'Irma P. Hall ', 'Michael Beach ']"
5f19a2fdeec2a42d5d9cd894,Rumble in the Bronx,80%,64%,"['Stanley Tong', ' Tong Kwei Lai']","['Edward Tang', ' Fibe Ma']","['Jackie Chan ', 'Anita Mui ', 'Francoise Yip ', 'Bill Tung ', 'Kris Lord ']"
